,Student ID,Grades,Feedback
0,595,96.19,Link to Assignment with Professor Feedback
1,495,83.09,Link to Assignment with Professor Feedback
2,847,92.84,Link to Assignment with Professor Feedback
3,580,100.0,Link to Assignment with Professor Feedback
4,494,94.34,Link to Assignment with Professor Feedback
5,481,100.0,Link to Assignment with Professor Feedback
6,501,100.0,Link to Assignment with Professor Feedback
7,512,60.96,Link to Assignment with Professor Feedback
8,547,77.39,Link to Assignment with Professor Feedback
9,650,100.0,Link to Assignment with Professor Feedback
10,632,100.0,Link to Assignment with Professor Feedback
11,559,80.04,Link to Assignment with Professor Feedback
12,773,90.76,Link to Assignment with Professor Feedback
13,654,57.08,Link to Assignment with Professor Feedback
14,478,100.0,Link to Assignment with Professor Feedback
15,782,89.24,Link to Assignment with Professor Feedback
16,643,78.6,Link to Assignment with Professor Feedback
17,748,93.77,Link to Assignment with Professor Feedback
18,471,53.2,Link to Assignment with Professor Feedback
19,734,99.1,Link to Assignment with Professor Feedback
