,Student ID,Grades,Feedback
0,7246,71.5,Link to Assignment with Professor Feedback
1,7434,100.0,Link to Assignment with Professor Feedback
2,7261,68.12,Link to Assignment with Professor Feedback
3,7579,100.0,Link to Assignment with Professor Feedback
4,7548,54.9,Link to Assignment with Professor Feedback
5,7649,93.57,Link to Assignment with Professor Feedback
6,7446,88.13,Link to Assignment with Professor Feedback
7,7335,97.71,Link to Assignment with Professor Feedback
8,7631,87.65,Link to Assignment with Professor Feedback
9,7607,91.18,Link to Assignment with Professor Feedback
10,7480,100.0,Link to Assignment with Professor Feedback
11,7501,89.03,Link to Assignment with Professor Feedback
12,7282,90.88,Link to Assignment with Professor Feedback
13,7638,80.52,Link to Assignment with Professor Feedback
14,7457,100.0,Link to Assignment with Professor Feedback
15,7356,92.35,Link to Assignment with Professor Feedback
16,7307,87.2,Link to Assignment with Professor Feedback
17,7419,89.7,Link to Assignment with Professor Feedback
18,7629,98.82,Link to Assignment with Professor Feedback
19,7438,79.51,Link to Assignment with Professor Feedback
