,Student ID,Grades,Feedback
0,7246,100.0,Link to Assignment with Professor Feedback
1,7434,85.03,Link to Assignment with Professor Feedback
2,7261,68.42,Link to Assignment with Professor Feedback
3,7579,100.0,Link to Assignment with Professor Feedback
4,7548,100.0,Link to Assignment with Professor Feedback
5,7649,85.04,Link to Assignment with Professor Feedback
6,7446,85.13,Link to Assignment with Professor Feedback
7,7335,100.0,Link to Assignment with Professor Feedback
8,7631,93.07,Link to Assignment with Professor Feedback
9,7607,100.0,Link to Assignment with Professor Feedback
10,7480,56.84,Link to Assignment with Professor Feedback
11,7501,91.99,Link to Assignment with Professor Feedback
12,7282,73.61,Link to Assignment with Professor Feedback
13,7638,99.46,Link to Assignment with Professor Feedback
14,7457,73.23,Link to Assignment with Professor Feedback
15,7356,71.03,Link to Assignment with Professor Feedback
16,7307,72.16,Link to Assignment with Professor Feedback
17,7419,100.0,Link to Assignment with Professor Feedback
18,7629,84.67,Link to Assignment with Professor Feedback
19,7438,74.76,Link to Assignment with Professor Feedback
