,Student ID,Grades,Feedback
0,7441,88.71,Link to Assignment with Professor Feedback
1,7338,92.16,Link to Assignment with Professor Feedback
2,7354,100.0,Link to Assignment with Professor Feedback
3,7337,69.38,Link to Assignment with Professor Feedback
4,7637,100.0,Link to Assignment with Professor Feedback
5,7519,91.04,Link to Assignment with Professor Feedback
6,7275,77.99,Link to Assignment with Professor Feedback
7,7623,66.9,Link to Assignment with Professor Feedback
8,7257,100.0,Link to Assignment with Professor Feedback
9,7399,77.78,Link to Assignment with Professor Feedback
10,7305,98.28,Link to Assignment with Professor Feedback
11,7654,63.5,Link to Assignment with Professor Feedback
12,7279,75.99,Link to Assignment with Professor Feedback
13,7273,94.48,Link to Assignment with Professor Feedback
