,Student ID,Grades,Feedback
0,7330,100.0,Link to Assignment with Professor Feedback
1,7505,98.56,Link to Assignment with Professor Feedback
2,7617,81.62,Link to Assignment with Professor Feedback
3,7275,100.0,Link to Assignment with Professor Feedback
4,7489,91.37,Link to Assignment with Professor Feedback
5,7642,82.27,Link to Assignment with Professor Feedback
6,7560,100.0,Link to Assignment with Professor Feedback
7,7463,83.26,Link to Assignment with Professor Feedback
8,7264,100.0,Link to Assignment with Professor Feedback
9,7398,72.77,Link to Assignment with Professor Feedback
10,7508,83.53,Link to Assignment with Professor Feedback
11,7385,87.08,Link to Assignment with Professor Feedback
12,7329,100.0,Link to Assignment with Professor Feedback
13,7298,94.86,Link to Assignment with Professor Feedback
14,7387,99.95,Link to Assignment with Professor Feedback
15,7254,68.86,Link to Assignment with Professor Feedback
16,7401,88.14,Link to Assignment with Professor Feedback
17,7473,100.0,Link to Assignment with Professor Feedback
18,7282,76.28,Link to Assignment with Professor Feedback
19,7504,49.52,Link to Assignment with Professor Feedback
