,Student ID,Grades,Feedback
0,7330,100.0,Link to Assignment with Professor Feedback
1,7505,100.0,Link to Assignment with Professor Feedback
2,7617,88.77,Link to Assignment with Professor Feedback
3,7275,100.0,Link to Assignment with Professor Feedback
4,7489,85.99,Link to Assignment with Professor Feedback
5,7642,84.44,Link to Assignment with Professor Feedback
6,7560,40.98,Link to Assignment with Professor Feedback
7,7463,79.37,Link to Assignment with Professor Feedback
8,7264,91.41,Link to Assignment with Professor Feedback
9,7398,100.0,Link to Assignment with Professor Feedback
10,7508,96.98,Link to Assignment with Professor Feedback
11,7385,100.0,Link to Assignment with Professor Feedback
12,7329,100.0,Link to Assignment with Professor Feedback
13,7298,95.16,Link to Assignment with Professor Feedback
14,7387,100.0,Link to Assignment with Professor Feedback
15,7254,96.6,Link to Assignment with Professor Feedback
16,7401,77.22,Link to Assignment with Professor Feedback
17,7473,95.72,Link to Assignment with Professor Feedback
18,7282,89.56,Link to Assignment with Professor Feedback
19,7504,100.0,Link to Assignment with Professor Feedback
