,Student ID,Grades,Feedback
0,7386,98.45,Link to Assignment with Professor Feedback
1,7649,100.0,Link to Assignment with Professor Feedback
2,7462,37.5,Link to Assignment with Professor Feedback
3,7332,99.53,Link to Assignment with Professor Feedback
4,7461,90.07,Link to Assignment with Professor Feedback
5,7651,100.0,Link to Assignment with Professor Feedback
6,7307,95.03,Link to Assignment with Professor Feedback
7,7394,46.53,Link to Assignment with Professor Feedback
8,7441,92.47,Link to Assignment with Professor Feedback
9,7397,46.58,Link to Assignment with Professor Feedback
10,7267,87.38,Link to Assignment with Professor Feedback
11,7449,71.33,Link to Assignment with Professor Feedback
12,7610,100.0,Link to Assignment with Professor Feedback
13,7567,98.06,Link to Assignment with Professor Feedback
14,7561,99.96,Link to Assignment with Professor Feedback
15,7603,67.16,Link to Assignment with Professor Feedback
16,7602,60.51,Link to Assignment with Professor Feedback
17,7583,100.0,Link to Assignment with Professor Feedback
18,7513,74.16,Link to Assignment with Professor Feedback
19,7553,100.0,Link to Assignment with Professor Feedback
