,Student ID,Grades,Feedback
0,7386,70.22,Link to Assignment with Professor Feedback
1,7649,31.1,Link to Assignment with Professor Feedback
2,7462,100.0,Link to Assignment with Professor Feedback
3,7332,79.84,Link to Assignment with Professor Feedback
4,7461,96.08,Link to Assignment with Professor Feedback
5,7651,100.0,Link to Assignment with Professor Feedback
6,7307,43.14,Link to Assignment with Professor Feedback
7,7394,66.89,Link to Assignment with Professor Feedback
8,7441,98.66,Link to Assignment with Professor Feedback
9,7397,67.43,Link to Assignment with Professor Feedback
10,7267,97.65,Link to Assignment with Professor Feedback
11,7449,87.97,Link to Assignment with Professor Feedback
12,7610,99.79,Link to Assignment with Professor Feedback
13,7567,100.0,Link to Assignment with Professor Feedback
14,7561,79.89,Link to Assignment with Professor Feedback
15,7603,99.57,Link to Assignment with Professor Feedback
16,7602,60.63,Link to Assignment with Professor Feedback
17,7583,100.0,Link to Assignment with Professor Feedback
18,7513,94.17,Link to Assignment with Professor Feedback
19,7553,100.0,Link to Assignment with Professor Feedback
