,Student ID,Grades,Feedback
0,7390,74.71,Link to Assignment with Professor Feedback
1,7371,100.0,Link to Assignment with Professor Feedback
2,7474,65.99,Link to Assignment with Professor Feedback
3,7411,92.84,Link to Assignment with Professor Feedback
4,7636,100.0,Link to Assignment with Professor Feedback
5,7333,89.3,Link to Assignment with Professor Feedback
6,7339,88.09,Link to Assignment with Professor Feedback
7,7435,75.68,Link to Assignment with Professor Feedback
8,7482,86.68,Link to Assignment with Professor Feedback
9,7358,93.15,Link to Assignment with Professor Feedback
10,7446,66.55,Link to Assignment with Professor Feedback
11,7568,100.0,Link to Assignment with Professor Feedback
12,7547,78.58,Link to Assignment with Professor Feedback
13,7448,100.0,Link to Assignment with Professor Feedback
14,7311,100.0,Link to Assignment with Professor Feedback
15,7262,100.0,Link to Assignment with Professor Feedback
16,7401,100.0,Link to Assignment with Professor Feedback
