,Student ID,Grades,Feedback
0,7253,52.82,Link to Assignment with Professor Feedback
1,7421,100.0,Link to Assignment with Professor Feedback
2,7494,87.48,Link to Assignment with Professor Feedback
3,7484,67.17,Link to Assignment with Professor Feedback
4,7485,77.87,Link to Assignment with Professor Feedback
5,7396,89.75,Link to Assignment with Professor Feedback
6,7280,100.0,Link to Assignment with Professor Feedback
7,7290,69.51,Link to Assignment with Professor Feedback
8,7488,94.61,Link to Assignment with Professor Feedback
9,7547,100.0,Link to Assignment with Professor Feedback
10,7549,69.79,Link to Assignment with Professor Feedback
11,7353,53.22,Link to Assignment with Professor Feedback
12,7362,84.35,Link to Assignment with Professor Feedback
13,7644,74.55,Link to Assignment with Professor Feedback
14,7637,71.42,Link to Assignment with Professor Feedback
