,Student ID,Grades,Feedback
0,7489,100.0,Link to Assignment with Professor Feedback
1,7375,95.39,Link to Assignment with Professor Feedback
2,7637,82.58,Link to Assignment with Professor Feedback
3,7451,100.0,Link to Assignment with Professor Feedback
4,7549,84.26,Link to Assignment with Professor Feedback
5,7609,88.76,Link to Assignment with Professor Feedback
6,7334,99.94,Link to Assignment with Professor Feedback
7,7299,71.53,Link to Assignment with Professor Feedback
8,7558,89.49,Link to Assignment with Professor Feedback
9,7327,100.0,Link to Assignment with Professor Feedback
10,7612,91.94,Link to Assignment with Professor Feedback
11,7561,90.54,Link to Assignment with Professor Feedback
12,7263,76.06,Link to Assignment with Professor Feedback
13,7444,96.73,Link to Assignment with Professor Feedback
14,7566,100.0,Link to Assignment with Professor Feedback
15,7277,100.0,Link to Assignment with Professor Feedback
16,7410,70.79,Link to Assignment with Professor Feedback
17,7578,53.69,Link to Assignment with Professor Feedback
18,7462,100.0,Link to Assignment with Professor Feedback
19,7512,60.04,Link to Assignment with Professor Feedback
