,Student ID,Grades,Feedback
0,7485,100.0,Link to Assignment with Professor Feedback
1,7648,100.0,Link to Assignment with Professor Feedback
2,7589,66.1,Link to Assignment with Professor Feedback
3,7460,100.0,Link to Assignment with Professor Feedback
4,7538,89.42,Link to Assignment with Professor Feedback
5,7346,61.41,Link to Assignment with Professor Feedback
6,7582,56.28,Link to Assignment with Professor Feedback
7,7302,98.42,Link to Assignment with Professor Feedback
8,7470,100.0,Link to Assignment with Professor Feedback
9,7431,97.45,Link to Assignment with Professor Feedback
10,7551,100.0,Link to Assignment with Professor Feedback
11,7292,85.75,Link to Assignment with Professor Feedback
12,7655,100.0,Link to Assignment with Professor Feedback
13,7479,76.67,Link to Assignment with Professor Feedback
14,7268,36.79,Link to Assignment with Professor Feedback
15,7486,50.31,Link to Assignment with Professor Feedback
16,7360,51.13,Link to Assignment with Professor Feedback
17,7555,63.08,Link to Assignment with Professor Feedback
